,Episode,Step,x-coor,y-coor,x-velo,y-velo,angle,angular velocity,left-touch,right-touch,avgVelocity
13,8.0,100.0,0.3067520260810852,0.546390175819397,-0.4027540683746338,-0.459542840719223,0.5239768624305725,0.13484546542167664,0.0,0.0,-0.4311484545469284
14,9.0,0.0,8.01086389401462e-06,1.405170202255249,0.0007875068113207817,-0.2555493116378784,-2.4061055228230543e-06,-0.00017835627659223974,0.0,0.0,-0.12738090241327882
15,9.0,100.0,0.18543700873851776,1.358811855316162,0.3303121030330658,0.20341449975967407,-0.007936028763651848,0.09359221160411835,0.0,0.0,0.26686330139636993
16,9.0,200.0,0.15871591866016388,1.255393385887146,-0.6978288292884827,-0.6568920612335205,0.8452179431915283,0.07608813792467117,0.0,0.0,-0.6773604452610016
17,10.0,0.0,0.00497856130823493,1.4001107215881348,0.504257082939148,-0.48043087124824524,-0.005762110464274883,-0.11422169208526611,0.0,0.0,0.011913105845451355
18,10.0,100.0,0.6333366632461548,0.3871232271194458,0.2789560556411743,-0.4163241982460022,0.5595139265060425,0.26454874873161316,0.0,0.0,-0.06868407130241394
19,10.0,200.0,0.5264426469802856,0.10719960927963257,-0.28127163648605347,-0.05065277963876724,-0.14929723739624023,-0.30620676279067993,1.0,1.0,-0.16596220806241035
20,11.0,0.0,0.002501869108527899,1.4149566888809204,0.2533881366252899,0.17940348386764526,-0.0028921696357429028,-0.057396262884140015,0.0,0.0,0.2163958102464676
21,11.0,100.0,-0.2632404863834381,0.8523536920547485,-0.7803784608840942,-0.34813186526298523,0.04089270532131195,-0.2737080752849579,0.0,0.0,-0.5642551630735397
22,12.0,0.0,-0.007590007968246937,1.4198646545410156,-0.7688000202178955,0.39750102162361145,0.008801703341305256,0.1741447150707245,0.0,0.0,-0.18564949929714203
23,12.0,100.0,-0.5726013779640198,1.1759034395217896,0.00016377381689380854,-0.006365976296365261,-0.4171537756919861,-0.1525132954120636,0.0,0.0,-0.0031011012397357263
24,12.0,200.0,0.011432075873017311,0.699513852596283,0.5068567991256714,-0.28382423520088196,0.4963476061820984,0.12746702134609222,0.0,0.0,0.11151628196239471
25,12.0,300.0,-0.3184105455875397,-0.019693590700626373,-0.7579130530357361,-0.45848432183265686,-0.25463995337486267,1.2479979991912842,1.0,0.0,-0.6081986874341965
26,13.0,0.0,-0.004263973329216242,1.42097806930542,-0.43192267417907715,0.44702067971229553,0.004947812762111425,0.09783704578876495,0.0,0.0,0.007549002766609192
27,13.0,100.0,-0.30700111389160156,1.1429023742675781,0.11051986366510391,-0.10813301056623459,-0.38486823439598083,-0.0530448779463768,0.0,0.0,0.0011934265494346619
28,13.0,200.0,-0.020671557635068893,0.6059731841087341,-0.29969003796577454,-0.6213282942771912,0.6712793707847595,0.1037050113081932,0.0,0.0,-0.46050916612148285
29,14.0,0.0,-0.007462406065315008,1.4202556610107422,-0.755873441696167,0.41488513350486755,0.008653818629682064,0.17121665179729462,0.0,0.0,-0.17049415409564972
30,14.0,100.0,-0.136952206492424,0.11741624772548676,0.3916264474391937,-1.556402564048767,-0.7665954232215881,1.0164434909820557,0.0,0.0,-0.5823880583047867
31,15.0,0.0,-0.0067001343704760075,1.4044774770736694,-0.6786664128303528,-0.2863638699054718,0.00777056347578764,0.15372800827026367,0.0,0.0,-0.4825151413679123
32,15.0,100.0,-0.3308819830417633,0.9252877235412598,0.14589007198810577,-0.4073609709739685,-0.479010671377182,0.3701303005218506,0.0,0.0,-0.13073544949293137
33,16.0,0.0,0.0008953094366006553,1.4148386716842651,0.09066782146692276,0.17415288090705872,-0.0010306263575330377,-0.020537618547677994,0.0,0.0,0.13241035118699074
34,16.0,100.0,-0.1597038209438324,0.5450952053070068,-0.6778855323791504,-0.3905610740184784,0.2650635242462158,-0.19903123378753662,0.0,0.0,-0.5342233031988144
35,17.0,0.0,-0.00017576217942405492,1.409348487854004,-0.017814259976148605,-0.06985555589199066,0.00021041143918409944,0.0040351999923586845,0.0,0.0,-0.043834907934069633
36,17.0,100.0,-0.0174847599118948,1.1332392692565918,-0.08597305417060852,-0.06147138029336929,0.005921284668147564,0.032737135887145996,0.0,0.0,-0.0737222172319889
37,17.0,200.0,-0.15924939513206482,0.9462583065032959,-0.20926275849342346,-0.08933021128177643,0.0012366010341793299,-0.2115483582019806,0.0,0.0,-0.14929648488759995
38,17.0,300.0,-0.31924232840538025,0.9550724029541016,-0.14931675791740417,0.07198460400104523,-0.12844738364219666,-0.11309373378753662,0.0,0.0,-0.038666076958179474
39,17.0,400.0,-0.442086398601532,0.927465558052063,-0.1782473474740982,0.000528233649674803,-0.16446572542190552,-0.349632203578949,0.0,0.0,-0.0888595569122117
40,18.0,0.0,-0.0070174215361475945,1.4155775308609009,-0.7108153700828552,0.20698101818561554,0.008138342760503292,0.16101033985614777,0.0,0.0,-0.25191717594861984
41,18.0,100.0,-0.41757187247276306,1.0225977897644043,0.09311865270137787,-0.23001013696193695,-0.3692397177219391,0.22196392714977264,0.0,0.0,-0.06844574213027954
42,18.0,200.0,-0.16821041703224182,0.7843500375747681,0.007550078444182873,-0.0698893740773201,0.15234999358654022,-0.06292427331209183,0.0,0.0,-0.031169647816568613
43,18.0,300.0,0.18723706901073456,0.3207437992095947,0.6478856801986694,-0.5665591359138489,0.21619881689548492,0.37581634521484375,0.0,0.0,0.04066327214241028
44,19.0,0.0,-0.004713916685432196,1.4093104600906372,-0.47748976945877075,-0.07155006378889084,0.005469093564897776,0.10815855115652084,0.0,0.0,-0.2745199166238308
45,19.0,100.0,-0.31187644600868225,1.3435322046279907,-0.061339933425188065,0.01768629625439644,-0.1985267698764801,-0.028612593188881874,0.0,0.0,-0.021826818585395813
46,19.0,200.0,-0.3948934078216553,0.7089876532554626,-0.545087993144989,-0.7837332487106323,0.5790867209434509,-0.21273060142993927,0.0,0.0,-0.6644106209278107
47,20.0,0.0,-0.0028018951416015625,1.403080940246582,-0.28382226824760437,-0.3484043776988983,0.003253550734370947,0.0642898678779602,0.0,0.0,-0.31611332297325134
48,20.0,100.0,-0.0834677666425705,0.9987773895263672,0.18417029082775116,-0.03264619782567024,0.02939244918525219,0.2492055594921112,0.0,0.0,0.07576204650104046
49,20.0,200.0,-0.16087475419044495,0.7361128926277161,-0.08618350327014923,-0.24048349261283875,-0.5235347747802734,-0.1938500851392746,0.0,0.0,-0.163333497941494
50,20.0,300.0,0.25723904371261597,0.28542110323905945,0.46726226806640625,-0.07426536083221436,0.2804388999938965,0.008401395753026009,0.0,0.0,0.19649845361709595
51,20.0,400.0,0.33060455322265625,-0.0904846340417862,-0.13150110840797424,0.00809758435934782,-0.5222957134246826,-0.0723663866519928,1.0,1.0,-0.06170176202431321
52,21.0,0.0,-0.0014464377891272306,1.407073974609375,-0.14652776718139648,-0.170942023396492,0.0016828993102535605,0.033190734684467316,0.0,0.0,-0.15873489528894424
53,21.0,100.0,-0.1478729248046875,1.0093040466308594,-0.2653868496417999,-0.047729771584272385,0.04199420288205147,-0.12395759671926498,0.0,0.0,-0.15655831061303616
54,21.0,200.0,0.014872932806611061,1.09220552444458,0.4803241789340973,0.07163022458553314,0.05663342401385307,0.1141655296087265,0.0,0.0,0.2759772017598152
55,21.0,300.0,0.2080364227294922,1.0709919929504395,-0.2207825630903244,-0.22873744368553162,0.28614360094070435,0.00030175421852618456,0.0,0.0,-0.224760003387928
56,21.0,400.0,-0.22628870606422424,0.6276196241378784,0.04389849305152893,-0.11732680350542068,-0.6260729432106018,-0.10318281501531601,0.0,0.0,-0.03671415522694588
57,21.0,500.0,0.2914058566093445,0.40676480531692505,0.1872502863407135,-0.1569245457649231,0.5170573592185974,-0.18097449839115143,0.0,0.0,0.015162870287895203
58,22.0,0.0,0.0008655547862872481,1.4028239250183105,0.08765009790658951,-0.3598264753818512,-0.00099612504709512,-0.019854016602039337,0.0,0.0,-0.13608818873763084
59,22.0,100.0,-0.008261012844741344,0.9268773198127747,0.059318434447050095,-0.08398456871509552,-0.1568707525730133,-0.0470406636595726,0.0,0.0,-0.012333067134022713
60,22.0,200.0,0.09460916370153427,0.5386602282524109,-0.076169453561306,-0.027780795469880104,0.07481247931718826,-0.18897922337055206,0.0,0.0,-0.05197512451559305
61,22.0,300.0,0.2473374307155609,0.1453414112329483,0.27142971754074097,-0.053524721413850784,0.2810222804546356,0.2866744101047516,0.0,0.0,0.10895249806344509
62,23.0,0.0,-0.00797739066183567,1.411914587020874,-0.8080505132675171,0.0441744439303875,0.00925071258097887,0.18303558230400085,0.0,0.0,-0.3819380346685648
63,23.0,100.0,-0.0994536429643631,1.1543028354644775,0.9429445266723633,0.027222229167819023,-0.12917183339595795,0.4201793074607849,0.0,0.0,0.48508337792009115
64,23.0,200.0,0.5705270767211914,0.9282098412513733,0.15321889519691467,-0.17254608869552612,0.21299967169761658,-0.06122121214866638,0.0,0.0,-0.009663596749305725
65,23.0,300.0,0.4147411286830902,0.3756681978702545,-0.27873870730400085,-0.22616443037986755,-0.24343323707580566,-0.3481737971305847,0.0,0.0,-0.2524515688419342
66,23.0,400.0,0.5100020170211792,-0.0667797327041626,0.07063637673854828,0.012485148385167122,0.09968334436416626,-0.042857199907302856,1.0,0.0,0.0415607625618577
67,23.0,500.0,0.5567728281021118,-0.057453371584415436,0.14233876764774323,0.0014471035683527589,0.02509976178407669,-0.00862275529652834,1.0,1.0,0.07189293560804799
68,23.0,600.0,0.728398323059082,-0.05205712467432022,-0.014159160666167736,-0.0015891121001914144,0.018330439925193787,-0.006073561497032642,0.0,0.0,-0.007874136383179575
69,23.0,700.0,0.7138403058052063,-0.05483528599143028,0.0005969860358163714,-3.112872946076095e-06,-0.012323000468313694,-0.00017110814223997295,0.0,0.0,0.00029693658143514767
70,24.0,0.0,0.004642963409423828,1.4084324836730957,0.47026777267456055,-0.11055875569581985,-0.005373246967792511,-0.10652271658182144,0.0,0.0,0.17985450848937035
71,24.0,100.0,0.22796869277954102,1.0927579402923584,0.15090516209602356,-0.030023183673620224,-0.004371520597487688,-0.024442998692393303,0.0,0.0,0.06044098921120167
72,24.0,200.0,0.3609585762023926,0.8880526423454285,0.03776032477617264,-0.31214264035224915,0.014766333624720573,-0.0335615798830986,0.0,0.0,-0.13719115778803825
73,24.0,300.0,0.4526176452636719,0.6109617352485657,0.22376957535743713,-0.14937767386436462,0.12438955157995224,0.10506512969732285,0.0,0.0,0.037195950746536255
74,25.0,0.0,0.003049564315006137,1.4067997932434082,0.30887216329574585,-0.18313029408454895,-0.0035268913488835096,-0.06996405124664307,0.0,0.0,0.06287093460559845
75,25.0,100.0,0.3211912214756012,0.9590814113616943,0.30623775720596313,-0.0631956160068512,0.11501184105873108,0.05317765474319458,0.0,0.0,0.12152107059955597
76,25.0,200.0,0.37205371260643005,0.9209617376327515,-0.2621375620365143,-0.1541389375925064,0.2565520703792572,-0.050158221274614334,0.0,0.0,-0.20813824981451035
77,25.0,300.0,0.12268056720495224,0.7118574380874634,0.28488174080848694,-0.14284230768680573,-0.34693461656570435,0.28928834199905396,0.0,0.0,0.0710197165608406
78,25.0,400.0,0.6032403707504272,0.6223027110099792,0.2817305028438568,-0.035495106130838394,0.13434137403964996,-0.011812834069132805,0.0,0.0,0.12311769835650921
79,25.0,500.0,0.6905094385147095,0.019163070246577263,-0.31493255496025085,-0.1860230714082718,0.5579841732978821,0.07505522668361664,0.0,1.0,-0.2504778131842613
80,25.0,600.0,0.4437066912651062,-0.056493643671274185,0.0024619547184556723,-0.00016288916231133044,-0.022897450253367424,0.0009229583665728569,0.0,1.0,0.001149532778072171
81,25.0,700.0,0.5041567087173462,-0.06048891693353653,-1.0622350600897335e-05,-5.11881580678164e-07,0.05300356075167656,3.1629938348487485e-06,0.0,0.0,-5.567116090787749e-06
82,25.0,800.0,0.5080543756484985,-0.05999871715903282,0.0003755642974283546,6.628778010053793e-06,0.0513661652803421,-0.00017042687977664173,1.0,1.0,0.0001910965377192042
83,26.0,0.0,0.007744121365249157,1.4011894464492798,0.7843705415725708,-0.43249747157096863,-0.0089665986597538,-0.17767146229743958,0.0,0.0,0.1759365350008011
84,26.0,100.0,0.46116018295288086,0.9997062087059021,0.22850275039672852,-0.061089999973773956,-0.02626863494515419,-0.21443192660808563,0.0,0.0,0.08370637521147728
85,26.0,200.0,0.8133840560913086,0.5882866978645325,0.30905264616012573,-0.329427570104599,0.126732736825943,-0.014868120662868023,0.0,0.0,-0.010187461972236633
86,27.0,0.0,-0.003878974821418524,1.4173893928527832,-0.3929240107536316,0.2875174283981323,0.004501639865338802,0.08900319039821625,0.0,0.0,-0.052703291177749634
87,27.0,100.0,-0.023047924041748047,1.4936264753341675,0.23982195556163788,-0.2393725961446762,0.08896434307098389,0.1483641266822815,0.0,0.0,0.00022467970848083496
88,27.0,200.0,-0.05488986894488335,1.512625813484192,0.10297532379627228,0.18720991909503937,-0.3249710202217102,0.05451655387878418,0.0,0.0,0.14509262144565582
89,27.0,300.0,0.18286362290382385,1.1191142797470093,-0.04864364489912987,-0.3241562843322754,0.38850659132003784,0.020582372322678566,0.0,0.0,-0.18639996461570263
90,27.0,400.0,-0.062111951410770416,0.8049154877662659,0.03805653750896454,-0.23035828769207,-0.6216158866882324,0.2253199815750122,0.0,0.0,-0.09615087509155273
91,27.0,500.0,0.23088988661766052,0.39791586995124817,-0.14694593846797943,-0.06507958471775055,0.1128588616847992,-0.4110229015350342,0.0,0.0,-0.10601276159286499
92,27.0,600.0,0.5980434417724609,0.24053393304347992,0.8154661059379578,0.009365996345877647,0.23178544640541077,0.07019239664077759,0.0,0.0,0.4124160511419177
93,28.0,0.0,-0.007861996069550514,1.416629672050476,-0.7963429689407349,0.2537369132041931,0.009116788394749165,0.18038350343704224,0.0,0.0,-0.2713030278682709
94,28.0,100.0,-0.36343446373939514,1.0989395380020142,0.300871342420578,-0.38560569286346436,-0.3707197308540344,0.1786002814769745,0.0,0.0,-0.042367175221443176
95,28.0,200.0,0.2707132399082184,0.9762992262840271,0.4493928551673889,-0.11950153857469559,0.1566532999277115,0.0008785891113802791,0.0,0.0,0.16494565829634666
96,28.0,300.0,0.4673693776130676,0.8216268420219421,0.0742712989449501,-0.08398134261369705,-0.012096181511878967,-0.040337421000003815,0.0,0.0,-0.004855021834373474
97,28.0,400.0,0.6291309595108032,0.579091489315033,0.1519995629787445,-0.13591687381267548,0.07660800218582153,0.08910711109638214,0.0,0.0,0.008041344583034515
98,28.0,500.0,0.7437332272529602,0.15240298211574554,0.3789669871330261,-0.17006927728652954,-0.16544751822948456,0.1771945357322693,0.0,0.0,0.10444885492324829
99,29.0,0.0,0.0069641112349927425,1.4202969074249268,0.7053618431091309,0.41673338413238525,-0.008062761276960373,-0.1597749888896942,0.0,0.0,0.5610476136207581
100,29.0,100.0,0.5781489610671997,1.4678243398666382,0.20283465087413788,0.11779920756816864,0.22099323570728302,-0.06221038103103638,0.0,0.0,0.16031692922115326
101,29.0,200.0,0.653586745262146,1.448198914527893,0.23005779087543488,-0.03024238534271717,-0.10934467613697052,0.02726185880601406,0.0,0.0,0.09990770276635885
102,30.0,0.0,-0.0017107963794842362,1.4187124967575073,-0.17329338192939758,0.3463212549686432,0.001989085227251053,0.039253536611795425,0.0,0.0,0.0865139365196228
103,30.0,100.0,0.18231172859668732,1.0595825910568237,0.49288034439086914,-0.031889937818050385,0.070011667907238,0.06521406769752502,0.0,0.0,0.23049520328640938
104,30.0,200.0,0.4669610857963562,0.9941863417625427,0.10730089992284775,-0.06364501267671585,0.016408054158091545,-0.04580090567469597,0.0,0.0,0.02182794362306595
105,30.0,300.0,0.5812748074531555,0.8027452826499939,0.2190471589565277,-0.09562361240386963,-0.18530631065368652,-0.11460632085800171,0.0,0.0,0.06171177327632904
106,30.0,400.0,0.8362920880317688,0.718099057674408,-0.00027711151051335037,-0.052791450172662735,0.22948668897151947,0.05502118542790413,0.0,0.0,-0.026534280841588043
107,30.0,500.0,0.6786302328109741,0.5258394479751587,-0.08802494406700134,-0.04000181332230568,-0.1239982396364212,0.06621746718883514,0.0,0.0,-0.06401337869465351
108,30.0,600.0,0.6743437051773071,0.4906080961227417,0.060333363711833954,0.04161980003118515,-0.02897367626428604,-0.031289342790842056,0.0,0.0,0.05097658187150955
109,30.0,700.0,0.7800102233886719,0.4582710266113281,0.1739010214805603,-0.07568065822124481,-0.1296301633119583,-0.08057664334774017,0.0,0.0,0.049110181629657745
110,31.0,0.0,0.005233192350715399,1.4202854633331299,0.5300471782684326,0.416224867105484,-0.006057127844542265,-0.12006358057260513,0.0,0.0,0.4731360226869583
111,31.0,100.0,0.44129523634910583,0.8195055723190308,0.22006063163280487,-0.35135266184806824,0.14845171570777893,0.024138370528817177,0.0,0.0,-0.06564601510763168
112,31.0,200.0,0.23361682891845703,0.6918010711669922,-0.5357601046562195,-0.08209989964962006,0.07818324118852615,-0.06217106059193611,0.0,0.0,-0.30893000215291977
113,31.0,300.0,-0.19467611610889435,0.7144439220428467,-0.11117807775735855,0.005300107877701521,-0.3113792836666107,0.13637904822826385,0.0,0.0,-0.052938984939828515
114,31.0,400.0,0.060935020446777344,0.6836201548576355,0.40419477224349976,0.03760859742760658,-0.0012056370032951236,0.059306882321834564,0.0,0.0,0.22090168483555317
115,31.0,500.0,0.4208107888698578,0.8441900610923767,0.3760731816291809,0.05369073525071144,0.046164028346538544,0.07918404042720795,0.0,0.0,0.21488195843994617
116,31.0,600.0,0.7325598001480103,0.89146488904953,0.20439442992210388,0.025645259767770767,-0.005797135643661022,0.015127936378121376,0.0,0.0,0.11501984484493732
117,31.0,700.0,0.9003835916519165,0.754350483417511,0.25288280844688416,-0.14959432184696198,-0.15994477272033691,-0.022662010043859482,0.0,0.0,0.05164424329996109
118,32.0,0.0,-0.0018775940407067537,1.4050817489624023,-0.19019797444343567,-0.259488582611084,0.002182488329708576,0.04308260232210159,0.0,0.0,-0.22484327852725983
119,32.0,100.0,-0.28047046065330505,0.9025500416755676,-0.35503077507019043,-0.07313888520002365,-0.06896843016147614,-0.09342791140079498,0.0,0.0,-0.21408483013510704
120,32.0,200.0,-0.300222784280777,0.7458640933036804,0.27710115909576416,-0.09732699394226074,0.052372876554727554,0.11309744417667389,0.0,0.0,0.08988708257675171
121,32.0,300.0,-0.1047295555472374,0.7735957503318787,0.08407585322856903,-0.02052145265042782,-0.07659021764993668,0.016448739916086197,0.0,0.0,0.031777200289070606
122,32.0,400.0,0.14661674201488495,0.7965177893638611,0.3289865553379059,0.08398167788982391,0.01921110600233078,-0.0076609523966908455,0.0,0.0,0.2064841166138649
123,32.0,500.0,0.5266634821891785,0.9151957631111145,0.3766673803329468,-0.022602465003728867,0.05133287236094475,-0.011341750621795654,0.0,0.0,0.17703245766460896
124,32.0,600.0,0.6486669778823853,1.07637357711792,0.08740784227848053,0.04791874811053276,-0.04972035810351372,-0.00937687885016203,0.0,0.0,0.06766329519450665
125,32.0,700.0,0.8065357208251953,1.1049621105194092,0.12731708586215973,-0.0042129033245146275,0.07822022587060928,0.13333211839199066,0.0,0.0,0.06155209126882255
126,32.0,800.0,0.5216468572616577,1.0605849027633667,-0.7193012237548828,-0.18856695294380188,0.1560572236776352,-0.07453884184360504,0.0,0.0,-0.45393408834934235
127,32.0,900.0,-0.17943134903907776,0.7263000011444092,-0.1980459988117218,0.15893492102622986,-0.485066682100296,-0.14365360140800476,0.0,0.0,-0.01955553889274597
128,33.0,0.0,0.004627227783203125,1.4150110483169556,0.46867090463638306,0.18181945383548737,-0.005355001427233219,-0.10616093873977661,0.0,0.0,0.3252451792359352
129,33.0,100.0,0.5331293940544128,0.8537063598632812,0.5729351043701172,-0.25236546993255615,0.0672285407781601,0.028917361050844193,0.0,0.0,0.16028481721878052
130,33.0,200.0,0.9302360415458679,0.8699588179588318,0.31964606046676636,-0.015131596475839615,0.024640291929244995,0.03200513496994972,0.0,0.0,0.15225723199546337
131,34.0,0.0,-0.0020210265647619963,1.407423496246338,-0.20473024249076843,-0.15540140867233276,0.002348736161366105,0.046374447643756866,0.0,0.0,-0.1800658255815506
132,34.0,100.0,0.04963216930627823,1.166407585144043,0.19214972853660583,-0.13786424696445465,0.014218916185200214,0.06757880747318268,0.0,0.0,0.027142740786075592
133,34.0,200.0,0.14921808242797852,1.108366847038269,-0.149544820189476,-0.08180805295705795,0.11545851081609726,0.09987970441579819,0.0,0.0,-0.11567643657326698
134,34.0,300.0,-0.2583335041999817,1.106743574142456,-0.2800978124141693,0.16397590935230255,-0.41746440529823303,-0.25068041682243347,0.0,0.0,-0.05806095153093338
135,34.0,400.0,-0.16125182807445526,0.7571163773536682,0.3395560383796692,-0.11430775374174118,0.12698809802532196,0.07024306058883667,0.0,0.0,0.112624142318964
136,34.0,500.0,-0.07309665530920029,0.7573685646057129,0.04559740796685219,0.01103411428630352,-0.10887350142002106,-0.04299748316407204,0.0,0.0,0.028315761126577854
137,34.0,600.0,0.029346752911806107,0.7946901917457581,0.0742751732468605,0.019405605271458626,-0.03857281431555748,-0.003278818679973483,0.0,0.0,0.046840389259159565
138,34.0,700.0,0.25064611434936523,0.7002220749855042,0.2926347851753235,0.008915221318602562,0.0031907230149954557,0.04081740602850914,0.0,0.0,0.15077500324696302
139,34.0,800.0,0.4094497561454773,0.7503593564033508,0.023578237742185593,0.09955878555774689,-0.04389528930187225,-0.04712319001555443,0.0,0.0,0.06156851164996624
140,34.0,900.0,0.5755714178085327,0.6337167620658875,0.43080076575279236,-0.129217267036438,-0.019539935514330864,0.05572434514760971,0.0,0.0,0.15079174935817719
141,35.0,0.0,0.00018558502779342234,1.4218846559524536,0.018787311390042305,0.4873118996620178,-0.00020831721485592425,-0.004255610052496195,0.0,0.0,0.25304960552603006
142,35.0,100.0,-0.0005540847778320312,1.2894865274429321,-0.10983345657587051,-0.3254380226135254,0.10686227679252625,0.011671540327370167,0.0,0.0,-0.21763573959469795
143,35.0,200.0,-0.13682956993579865,1.0048171281814575,0.10869256407022476,-0.10058832168579102,-0.265130877494812,0.1235998123884201,0.0,0.0,0.004052121192216873
144,35.0,300.0,0.12009086459875107,0.9086762070655823,0.17987337708473206,-0.056960683315992355,0.05884292349219322,-0.05587267130613327,0.0,0.0,0.06145634688436985
145,35.0,400.0,0.29318609833717346,0.9277599453926086,0.140823096036911,0.004574037156999111,0.06990025192499161,-0.02736332081258297,0.0,0.0,0.07269856659695506
146,35.0,500.0,0.4357132017612457,0.8437800407409668,0.24077963829040527,-0.07576000690460205,-0.03807120770215988,-0.04653332009911537,0.0,0.0,0.08250981569290161
147,36.0,0.0,0.006199741270393133,1.4071102142333984,0.6279465556144714,-0.1693420559167862,-0.007177112624049187,-0.14223942160606384,0.0,0.0,0.22930224984884262
148,36.0,100.0,-0.05506143718957901,0.3990130126476288,-0.6156598329544067,-0.41721171140670776,0.07568086683750153,-0.2878015339374542,0.0,0.0,-0.5164357721805573
149,36.0,200.0,-0.16575947403907776,0.3741041421890259,0.2616894841194153,0.018420424312353134,0.09339413046836853,0.2595765292644501,0.0,0.0,0.1400549542158842
150,36.0,300.0,-0.159613698720932,0.3569455146789551,0.10723918676376343,-0.11856118589639664,-0.21515224874019623,0.18516512215137482,0.0,0.0,-0.005660999566316605
151,36.0,400.0,0.06451521068811417,0.5167829394340515,0.10133212804794312,-0.013192623853683472,0.03685978055000305,-0.04040033370256424,0.0,0.0,0.04406975209712982
152,36.0,500.0,0.12376870959997177,0.5123680830001831,-0.08419237285852432,-0.046400029212236404,0.08227039128541946,0.041554875671863556,0.0,0.0,-0.06529620103538036
153,36.0,600.0,-0.019092177972197533,0.5678334832191467,-0.05489218235015869,0.12420947849750519,-0.10078049451112747,-0.03985779732465744,0.0,0.0,0.03465864807367325
154,36.0,700.0,0.09763526916503906,0.5645425915718079,0.2075057476758957,-0.09517021477222443,0.03359709307551384,0.04937075451016426,0.0,0.0,0.05616776645183563
155,36.0,800.0,0.250926673412323,0.6284573078155518,0.07446648180484772,-0.014474073424935341,-0.008711627684533596,-0.027378659695386887,0.0,0.0,0.029996204189956188
156,36.0,900.0,0.3277908265590668,0.5913251042366028,0.07115916907787323,0.16137556731700897,0.07969839125871658,0.04853063076734543,0.0,0.0,0.1162673681974411
157,37.0,0.0,-0.0045449258759617805,1.4074649810791016,-0.4603719115257263,-0.15357092022895813,0.005273276939988136,0.10428110510110855,0.0,0.0,-0.3069714158773422
158,37.0,100.0,-0.4610099196434021,0.16871896386146545,-0.6732076406478882,-1.0313431024551392,0.5791361927986145,0.8509137034416199,0.0,0.0,-0.8522753715515137
159,38.0,0.0,0.0015270232688635588,1.410252571105957,0.1546555608510971,-0.029666027054190636,-0.0017626478802412748,-0.035031791776418686,0.0,0.0,0.062494766898453236
160,38.0,100.0,-0.08871173858642578,0.3177999258041382,-0.4321351945400238,-1.448724627494812,1.6467087268829346,1.4492096900939941,0.0,0.0,-0.9404299110174179
161,39.0,0.0,0.002702999161556363,1.4197911024093628,0.2737743854522705,0.3942658603191376,-0.003125374671071768,-0.06201402470469475,0.0,0.0,0.33402012288570404
162,39.0,100.0,0.06426715850830078,0.7808727622032166,-0.39039719104766846,-0.26687347888946533,0.21199901401996613,-0.23681743443012238,0.0,0.0,-0.3286353349685669
163,39.0,200.0,-0.05696449428796768,0.5913156867027283,0.3144429624080658,-0.02093477174639702,0.10380473732948303,0.17655663192272186,0.0,0.0,0.1467540953308344
164,39.0,300.0,0.16951313614845276,0.42805418372154236,0.2834120988845825,-0.008061068132519722,0.01461550872772932,0.07344107329845428,0.0,0.0,0.1376755153760314
